UKPRN,PROVIDER_NAME,KISCOURSEID,KISMODE,COURSE_TITLE,DATASET_ITEM_AFFECTED,SBJ,WEBSITE_SECTION,DATE,NOTES
10007760,Birkbeck College,UBSPSAST_C,2,Planetary Science with Astronomy,ENTRY,,Entry information,12/02/2019,Updated
10007760,Birkbeck College,UBSPSYCH_C,2,Psychology,COMMON AND/OR JOBLIST,,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UBSPSYCH_C,2,Psychology,CONTINUATION,CAH04-01-01,Continuation & degree results,12/02/2019,New
10007760,Birkbeck College,UBSPSYCH_C,2,Psychology,CONTINUATION,,Continuation & degree results,12/02/2019,Removed
10007760,Birkbeck College,UBSPSYCH_C,2,Psychology,DEGREECLASS,,Continuation & degree results,12/02/2019,Updated
10007760,Birkbeck College,UBSPSYCH_C,2,Psychology,EMPLOYMENT,,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UBSPSYCH_C,2,Psychology,ENTRY,,Entry information,12/02/2019,Updated
10007760,Birkbeck College,UBSPSYCH_C,2,Psychology,JOBTYPE,,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UBSPSYCH_C,2,Psychology,NSS,,Student satisfaction,12/02/2019,Updated
10007760,Birkbeck College,UBSPSYCH_C,2,Psychology,SALARY,,Employment & accreditation,12/02/2019,New
10007760,Birkbeck College,UBSPSYCH_C,2,Psychology,SALARY,CAH04-01-01,Employment & accreditation,12/02/2019,Removed
10007760,Birkbeck College,UBSSOSC9_C,2,Social Sciences,CONTINUATION,CAH15-01-03,Continuation & degree results,12/02/2019,Updated
10007760,Birkbeck College,UBSSOSC9_C,2,Social Sciences,DEGREECLASS,,Continuation & degree results,12/02/2019,Updated
10007760,Birkbeck College,UBSSOSC9_C,2,Social Sciences,ENTRY,CAH15-01-03,Entry information,12/02/2019,Updated
10007760,Birkbeck College,UBSSOSC9_C,2,Social Sciences,TARIFF,,Entry information,12/02/2019,Updated
10007760,Birkbeck College,UBSSOSCI_C,2,Social Sciences,COMMON,,Employment & accreditation,12/02/2019,New
10007760,Birkbeck College,UBSSOSCI_C,2,Social Sciences,COMMON,CAH15-01-03,Employment & accreditation,12/02/2019,Removed
10007760,Birkbeck College,UBSSOSCI_C,2,Social Sciences,DEGREECLASS,,Continuation & degree results,12/02/2019,Updated
10007760,Birkbeck College,UBSSOSCI_C,2,Social Sciences,EMPLOYMENT,,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UBSSOSCI_C,2,Social Sciences,ENTRY,,Entry information,12/02/2019,Updated
10007760,Birkbeck College,UBSSOSCI_C,2,Social Sciences,JOBTYPE,,Employment & accreditation,12/02/2019,New
10007760,Birkbeck College,UBSSOSCI_C,2,Social Sciences,JOBTYPE,CAH15-01-03,Employment & accreditation,12/02/2019,Removed
10007760,Birkbeck College,UBSSOSCI_C,2,Social Sciences,NSS,,Student satisfaction,12/02/2019,Updated
10007760,Birkbeck College,UFAARTMM_C,2,Arts and Media Management,CONTINUATION,CAH18-01-05,Continuation & degree results,12/02/2019,New
10007760,Birkbeck College,UFAARTMM_C,2,Arts and Media Management,CONTINUATION,CAH17-01-04,Continuation & degree results,12/02/2019,New
10007760,Birkbeck College,UFAARTMM_C,2,Arts and Media Management,CONTINUATION,,Continuation & degree results,12/02/2019,Removed
10007760,Birkbeck College,UFAARTMM_C,2,Arts and Media Management,ENTRY,CAH17-01-04,Entry information,12/02/2019,New
10007760,Birkbeck College,UFAARTMM_C,2,Arts and Media Management,ENTRY,CAH18-01-05,Entry information,12/02/2019,New
10007760,Birkbeck College,UFAARTMM_C,2,Arts and Media Management,ENTRY,,Entry information,12/02/2019,Removed
10007760,Birkbeck College,UFSPSYCH_C,2,Psychology for Education Professionals,EMPLOYMENT,,Employment & accreditation,12/02/2019,New
10007760,Birkbeck College,UFSPSYCH_C,2,Psychology for Education Professionals,EMPLOYMENT,CAH04-01-03,Employment & accreditation,12/02/2019,Removed
10007760,Birkbeck College,UFSPSYCH_C,2,Psychology for Education Professionals,ENTRY,,Entry information,12/02/2019,Updated
10007760,Birkbeck College,UFSPSYCH_C,2,Psychology for Education Professionals,NSS,,Student satisfaction,12/02/2019,New
10007760,Birkbeck College,UFSPSYCH_C,2,Psychology for Education Professionals,NSS,CAH04-01-03,Student satisfaction,12/02/2019,Removed
10007760,Birkbeck College,UUBAACM9_C,1,Accounting and Management,COMMON,CAH17-01-04,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBAACM9_C,1,Accounting and Management,COMMON,CAH17-01-08,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBAACM9_C,1,Accounting and Management,DEGREECLASS,CAH17-01-04,Continuation & degree results,12/02/2019,Updated
10007760,Birkbeck College,UUBAACM9_C,1,Accounting and Management,DEGREECLASS,CAH17-01-08,Continuation & degree results,12/02/2019,Updated
10007760,Birkbeck College,UUBAACM9_C,1,Accounting and Management,EMPLOYMENT,CAH17-01-04,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBAACM9_C,1,Accounting and Management,EMPLOYMENT,CAH17-01-08,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBAACM9_C,1,Accounting and Management,JOBTYPE,CAH17-01-08,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBAACM9_C,1,Accounting and Management,JOBTYPE,CAH17-01-04,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBAACM9_C,1,Accounting and Management,NHSNSS,,Student satisfaction,12/02/2019,Updated
10007760,Birkbeck College,UUBAACM9_C,1,Accounting and Management,NSS,CAH17-01-08,Student satisfaction,12/02/2019,Updated
10007760,Birkbeck College,UUBAACM9_C,1,Accounting and Management,NSS,CAH17-01-04,Student satisfaction,12/02/2019,Updated
10007760,Birkbeck College,UUBAACM9_C,1,Accounting and Management,SALARY,CAH17-01,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBAACMN_C,1,Accounting and Management,CONTINUATION,CAH17-01-04,Continuation & degree results,12/02/2019,New
10007760,Birkbeck College,UUBAACMN_C,1,Accounting and Management,CONTINUATION,CAH17-01-08,Continuation & degree results,12/02/2019,New
10007760,Birkbeck College,UUBAACMN_C,1,Accounting and Management,CONTINUATION,,Continuation & degree results,12/02/2019,Removed
10007760,Birkbeck College,UUBAACMN_C,1,Accounting and Management,DEGREECLASS,,Continuation & degree results,12/02/2019,New
10007760,Birkbeck College,UUBAACMN_C,1,Accounting and Management,DEGREECLASS,CAH17-01-04,Continuation & degree results,12/02/2019,Removed
10007760,Birkbeck College,UUBAACMN_C,1,Accounting and Management,DEGREECLASS,CAH17-01-08,Continuation & degree results,12/02/2019,Removed
10007760,Birkbeck College,UUBAACMN_C,1,Accounting and Management,ENTRY,,Entry information,12/02/2019,New
10007760,Birkbeck College,UUBAACMN_C,1,Accounting and Management,ENTRY,CAH17-01-04,Entry information,12/02/2019,Removed
10007760,Birkbeck College,UUBAACMN_C,1,Accounting and Management,ENTRY,CAH17-01-08,Entry information,12/02/2019,Removed
10007760,Birkbeck College,UUBAACMN_C,1,Accounting and Management,NSS,,Student satisfaction,12/02/2019,New
10007760,Birkbeck College,UUBAACMN_C,1,Accounting and Management,NSS,CAH17-01-04,Student satisfaction,12/02/2019,Removed
10007760,Birkbeck College,UUBAACMN_C,1,Accounting and Management,NSS,CAH17-01-08,Student satisfaction,12/02/2019,Removed
10007760,Birkbeck College,UUBAACUR_C,1,History of Art with Curating,CONTINUATION,CAH20-01-02,Continuation & degree results,12/02/2019,Updated
10007760,Birkbeck College,UUBAACUR_C,1,History of Art with Curating,NHSNSS,,Student satisfaction,12/02/2019,Updated
10007760,Birkbeck College,UUBAACUR_C,1,History of Art with Curating,NSS,CAH20-01-02,Student satisfaction,12/02/2019,Updated
10007760,Birkbeck College,UUBAAHIS_C,1,History of Art,DEGREECLASS,,Continuation & degree results,12/02/2019,New
10007760,Birkbeck College,UUBAAHIS_C,1,History of Art,DEGREECLASS,CAH20-01-02,Continuation & degree results,12/02/2019,Removed
10007760,Birkbeck College,UUBAAHIS_C,1,History of Art,ENTRY,,Entry information,12/02/2019,Updated
10007760,Birkbeck College,UUBAAHIS_C,1,History of Art,NSS,,Student satisfaction,12/02/2019,Updated
10007760,Birkbeck College,UUBAARHM_C,1,Arts and Humanities,CONTINUATION,CAH19-01-01,Continuation & degree results,12/02/2019,Updated
10007760,Birkbeck College,UUBAARHM_C,1,Arts and Humanities,ENTRY,,Entry information,12/02/2019,New
10007760,Birkbeck College,UUBAARHM_C,1,Arts and Humanities,ENTRY,CAH19-01-01,Entry information,12/02/2019,Removed
10007760,Birkbeck College,UUBACLSC_C,1,Classics,COMMON,CAH19-03,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBACLSC_C,1,Classics,DEGREECLASS,CAH19-03,Continuation & degree results,12/02/2019,Updated
10007760,Birkbeck College,UUBACLSC_C,1,Classics,EMPLOYMENT,CAH19-03,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBACLSC_C,1,Classics,JOBTYPE,CAH19-03,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBACLSC_C,1,Classics,SALARY,CAH19-03,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBACLSD_C,1,Classical Studies,COMMON,CAH19-03,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBACLSD_C,1,Classical Studies,DEGREECLASS,CAH19-03,Continuation & degree results,12/02/2019,Updated
10007760,Birkbeck College,UUBACLSD_C,1,Classical Studies,EMPLOYMENT,CAH19-03,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBACLSD_C,1,Classical Studies,ENTRY,,Entry information,12/02/2019,New
10007760,Birkbeck College,UUBACLSD_C,1,Classical Studies,ENTRY,CAH19-03-09,Entry information,12/02/2019,Removed
10007760,Birkbeck College,UUBACLSD_C,1,Classical Studies,JOBTYPE,CAH19-03,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBACLSD_C,1,Classical Studies,SALARY,CAH19-03,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBACOHP_C,1,Contemporary History and Politics,COMMON,CAH15-03-01,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBACOHP_C,1,Contemporary History and Politics,COMMON,CAH20-01-01,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBACOHP_C,1,Contemporary History and Politics,DEGREECLASS,CAH20-01-01,Continuation & degree results,12/02/2019,Updated
10007760,Birkbeck College,UUBACOHP_C,1,Contemporary History and Politics,DEGREECLASS,CAH15-03-01,Continuation & degree results,12/02/2019,Updated
10007760,Birkbeck College,UUBACOHP_C,1,Contemporary History and Politics,EMPLOYMENT,CAH20-01-01,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBACOHP_C,1,Contemporary History and Politics,EMPLOYMENT,CAH15-03-01,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBACOHP_C,1,Contemporary History and Politics,JOBTYPE,CAH15-03-01,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBACOHP_C,1,Contemporary History and Politics,JOBTYPE,CAH20-01-01,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBACOHP_C,1,Contemporary History and Politics,SALARY,CAH15,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBACOHP_C,1,Contemporary History and Politics,SALARY,CAH20-01,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBACWEN_C,1,Creative Writing and English,COMMON,CAH19-01,Employment & accreditation,12/02/2019,New
10007760,Birkbeck College,UUBACWEN_C,1,Creative Writing and English,COMMON,CAH19-01-01,Employment & accreditation,12/02/2019,Removed
10007760,Birkbeck College,UUBACWEN_C,1,Creative Writing and English,CONTINUATION,CAH19-01,Continuation & degree results,12/02/2019,New
10007760,Birkbeck College,UUBACWEN_C,1,Creative Writing and English,CONTINUATION,,Continuation & degree results,12/02/2019,Removed
10007760,Birkbeck College,UUBACWEN_C,1,Creative Writing and English,DEGREECLASS,CAH19-01,Continuation & degree results,12/02/2019,New
10007760,Birkbeck College,UUBACWEN_C,1,Creative Writing and English,DEGREECLASS,CAH19-01-01,Continuation & degree results,12/02/2019,Removed
10007760,Birkbeck College,UUBACWEN_C,1,Creative Writing and English,EMPLOYMENT,CAH19-01,Employment & accreditation,12/02/2019,New
10007760,Birkbeck College,UUBACWEN_C,1,Creative Writing and English,EMPLOYMENT,CAH19-01-01,Employment & accreditation,12/02/2019,Removed
10007760,Birkbeck College,UUBACWEN_C,1,Creative Writing and English,ENTRY,,Entry information,12/02/2019,Updated
10007760,Birkbeck College,UUBACWEN_C,1,Creative Writing and English,JOBTYPE,CAH19-01,Employment & accreditation,12/02/2019,New
10007760,Birkbeck College,UUBACWEN_C,1,Creative Writing and English,JOBTYPE,CAH19-01-01,Employment & accreditation,12/02/2019,Removed
10007760,Birkbeck College,UUBACWEN_C,1,Creative Writing and English,NHSNSS,,Student satisfaction,12/02/2019,Updated
10007760,Birkbeck College,UUBACWEN_C,1,Creative Writing and English,NSS,,Student satisfaction,12/02/2019,New
10007760,Birkbeck College,UUBACWEN_C,1,Creative Writing and English,NSS,CAH19-01-01,Student satisfaction,12/02/2019,Removed
10007760,Birkbeck College,UUBACWEN_C,1,Creative Writing and English,TARIFF,CAH19-01,Entry information,12/02/2019,New
10007760,Birkbeck College,UUBACWEN_C,1,Creative Writing and English,TARIFF,CAH19-01-01,Entry information,12/02/2019,Removed
10007760,Birkbeck College,UUBAENGL_C,1,English,COMMON,,Employment & accreditation,12/02/2019,New
10007760,Birkbeck College,UUBAENGL_C,1,English,COMMON,CAH19-01-01,Employment & accreditation,12/02/2019,Removed
10007760,Birkbeck College,UUBAENGL_C,1,English,DEGREECLASS,,Continuation & degree results,12/02/2019,Updated
10007760,Birkbeck College,UUBAENGL_C,1,English,EMPLOYMENT,,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBAENGL_C,1,English,ENTRY,,Entry information,12/02/2019,Updated
10007760,Birkbeck College,UUBAENGL_C,1,English,JOBTYPE,,Employment & accreditation,12/02/2019,New
10007760,Birkbeck College,UUBAENGL_C,1,English,JOBTYPE,CAH19-01-01,Employment & accreditation,12/02/2019,Removed
10007760,Birkbeck College,UUBAENGL_C,1,English,NSS,,Student satisfaction,12/02/2019,Updated
10007760,Birkbeck College,UUBAENGL_C,1,English,TARIFF,,Entry information,12/02/2019,Updated
10007760,Birkbeck College,UUBAFMED_C,1,Film and Media,CONTINUATION,CAH18-01-05,Continuation & degree results,12/02/2019,New
10007760,Birkbeck College,UUBAFMED_C,1,Film and Media,CONTINUATION,,Continuation & degree results,12/02/2019,Removed
10007760,Birkbeck College,UUBAFMED_C,1,Film and Media,DEGREECLASS,CAH18-01-05,Continuation & degree results,12/02/2019,New
10007760,Birkbeck College,UUBAFMED_C,1,Film and Media,DEGREECLASS,,Continuation & degree results,12/02/2019,Removed
10007760,Birkbeck College,UUBAFMED_C,1,Film and Media,ENTRY,,Entry information,12/02/2019,Updated
10007760,Birkbeck College,UUBAFMED_C,1,Film and Media,NSS,,Student satisfaction,12/02/2019,New
10007760,Birkbeck College,UUBAFMED_C,1,Film and Media,NSS,CAH18-01-05,Student satisfaction,12/02/2019,Removed
10007760,Birkbeck College,UUBAFRCH_C,1,French Studies,CONTINUATION,CAH19-03-01,Continuation & degree results,12/02/2019,New
10007760,Birkbeck College,UUBAFRCH_C,1,French Studies,CONTINUATION,,Continuation & degree results,12/02/2019,Removed
10007760,Birkbeck College,UUBAFRCH_C,1,French Studies,DEGREECLASS,,Continuation & degree results,12/02/2019,New
10007760,Birkbeck College,UUBAFRCH_C,1,French Studies,DEGREECLASS,CAH19-03-01,Continuation & degree results,12/02/2019,Removed
10007760,Birkbeck College,UUBAFRCH_C,1,French Studies,ENTRY,,Entry information,12/02/2019,New
10007760,Birkbeck College,UUBAFRCH_C,1,French Studies,ENTRY,CAH19-03-01,Entry information,12/02/2019,Removed
10007760,Birkbeck College,UUBAFRCH_C,1,French Studies,NSS,,Student satisfaction,12/02/2019,New
10007760,Birkbeck College,UUBAFRCH_C,1,French Studies,NSS,CAH19-03-01,Student satisfaction,12/02/2019,Removed
10007760,Birkbeck College,UUBAGLPR_C,1,Global Politics and International Relations,DEGREECLASS,,Continuation & degree results,12/02/2019,Updated
10007760,Birkbeck College,UUBAGLPR_C,1,Global Politics and International Relations,EMPLOYMENT,,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBAGLPR_C,1,Global Politics and International Relations,ENTRY,,Entry information,12/02/2019,Updated
10007760,Birkbeck College,UUBAGLPR_C,1,Global Politics and International Relations,NSS,,Student satisfaction,12/02/2019,Updated
10007760,Birkbeck College,UUBAGLPR_C,1,Global Politics and International Relations,TARIFF,,Entry information,12/02/2019,New
10007760,Birkbeck College,UUBAGLPR_C,1,Global Politics and International Relations,TARIFF,CAH15-03-01,Entry information,12/02/2019,Removed
10007760,Birkbeck College,UUBAHIAR_C,1,History and Archaeology,CONTINUATION,CAH20-01-03,Continuation & degree results,12/02/2019,New
10007760,Birkbeck College,UUBAHIAR_C,1,History and Archaeology,CONTINUATION,CAH20-01-01,Continuation & degree results,12/02/2019,New
10007760,Birkbeck College,UUBAHIAR_C,1,History and Archaeology,CONTINUATION,,Continuation & degree results,12/02/2019,Removed
10007760,Birkbeck College,UUBAHIAR_C,1,History and Archaeology,ENTRY,,Entry information,12/02/2019,New
10007760,Birkbeck College,UUBAHIAR_C,1,History and Archaeology,ENTRY,CAH20-01-01,Entry information,12/02/2019,Removed
10007760,Birkbeck College,UUBAHIAR_C,1,History and Archaeology,ENTRY,CAH20-01-03,Entry information,12/02/2019,Removed
10007760,Birkbeck College,UUBAHIST_C,1,History,COMMON,,Employment & accreditation,12/02/2019,New
10007760,Birkbeck College,UUBAHIST_C,1,History,COMMON,CAH20-01-01,Employment & accreditation,12/02/2019,Removed
10007760,Birkbeck College,UUBAHIST_C,1,History,DEGREECLASS,,Continuation & degree results,12/02/2019,Updated
10007760,Birkbeck College,UUBAHIST_C,1,History,EMPLOYMENT,,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBAHIST_C,1,History,ENTRY,,Entry information,12/02/2019,Updated
10007760,Birkbeck College,UUBAHIST_C,1,History,JOBTYPE,,Employment & accreditation,12/02/2019,New
10007760,Birkbeck College,UUBAHIST_C,1,History,JOBTYPE,CAH20-01-01,Employment & accreditation,12/02/2019,Removed
10007760,Birkbeck College,UUBAHIST_C,1,History,NSS,,Student satisfaction,12/02/2019,Updated
10007760,Birkbeck College,UUBAHIST_C,1,History,TARIFF,,Entry information,12/02/2019,Updated
10007760,Birkbeck College,UUBAHSIR_C,1,History and International Relations,COMMON,CAH15-03-01,Employment & accreditation,12/02/2019,Updated
10007760,Birkbeck College,UUBAHSIR_C,1,History and International Relations,COMMON,CAH20-01-01,Employment & accreditation,12/02/2019,Updated
